lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5297		Но тут опять вопрос о моем увольнении встал.	27:37	0:44	5297	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5298		Только через несколько месяцев после новых поражений в сражениях, когда и в Петербурге увидали военную бездарность князя и решили сменить его, Меншиков решительно просил об увольнении и бросил армию до приезда нового главнокомандующего, князя Горчакова.	173:183	0:253	5298	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5299		Наблюдение за ней продолжалось около месяца, и я готов был уже его снять, как вдруг от старшей телефонистки моим людям стало известно, что Шведова, ссылаясь на нездоровье, неожиданно подала прошение об увольнении.	202:212	0:213	5299	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5300		А например (если бы в ваших руках была власть отменить розги, разумеется) -- отчего бы прямо не заменить розги увольнением Жестоко, скажете -- Нет, не так жестоко, как кажется.	111:122	0:176	5300	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5301		Я вновь должен был писать ему, что для увольнения его без прошения я должен был бы беспокоить государя мотивированным докладом, потому прошу его подать прошение об отставке; он его тогда подал.	39:49	0:193	5301	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5302		Игнатьев В день майского парада, как рассказывали тогда, между тремя министрами: военным, внутренних дел и финансов -- состоялось соглашение подать прошение об увольнении от должности.	160:170	0:184	5302	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5303		Я выждал некоторое время и сказал, что решение вопроса о своем увольнении предпочел бы услышать от директора издательства.	63:73	0:122	5303	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5304		Правительство везде толь важному для всякого рождению уважение отдает великое и день рождения своего позволяет и последнему торжествовать с надлежащим увольнением от всяких должностей и дел публичных, отдавая тот день всякому по своей вере на умоление подателя и хранителя жизни человеческия.	151:162	0:292	5304	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5305		Всего несколько часов назад закончился разбор учений, всё прошло удачно, многие командиры получили увольнение и уехали с аэродрома в город.	99:109	0:139	5305	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5306		В департаменте я отдал на гербовую бумагу -- на производство дела по просьбе об моем увольнении: всего 9 рублей мне это стоит покуда.	85:95	0:133	5306	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5307		Простая и, безусловно, неинтересная арифметика: совершенно ясно, что ценой увольнения тысячи человек нет никакого смысла добиваться этой прибавки.	75:85	0:146	5307	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5308		Более того: в 1897 году живший в Саратове Николай Иванович Маклецов, женатый на сестре Дегаевых Наталии, возбуждал ходатайство об увольнении В. Дегаева из русского подданства, но министр внутренних дел отказал.	130:140	0:210	5308	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5309		Когда это дело было закончено, я вызвал Маковецкого и, передав ему приказ об увольнении В., распорядился тотчас же пустить его в ход.	77:87	0:133	5309	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5310		"Я предложил ему на выбор ""Бардов"" или новое стихотворение ""Осень"", только просил увольнения от завтрашнего вечера по случаю именин моих и потому что сбираюсь в театр смотреть ""Магомета""."	86:96	0:186	5310	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5311		По таким серьезным делам, когда требуется в срочном порядке проверить правильность увольнения работников, когда профорганизация должна доказать, что она является действительной защитницей рабочих, дорпрофсож Пермской считает допустимым в течение долгих месяцев хранить молчание.	83:93	0:278	5311	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5312		Сегодня же с почтою получено Его Высокопревосходительством Послом разрешение на увольнение меня в отпуск.	80:90	0:105	5312	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5313		Потом -- допрос, суд, увольнение со службы, опись имущества, изгнание из квартиры.	22:32	0:82	5313	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5314		Но знакомство это продолжалось недолго; в этот же первый визит я пригласил его отправиться со мною по тем деревням, в которых, по сообщению мировых посредников, становилось неспокойно, и так как он отказался мне сопутствовать, добавляя, что у него голова не казенная, то я сообщил о том губернатору, прося об увольнении исправника Ю-ва от должности.	309:319	0:349	5314	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5315		Вскоре после моего увольнения от должности министра Ренненкампф был назначен генерал-адъютантом и командующим войсками Виленского военного округа, хотя Сухомлинов отлично знал его вороватость.	19:29	0:192	5315	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5316		Только с прошлого года, с увольнением прежнего начальника (полковника Гарина), зачерствевшего в старой школе, и с назначением на его место полковника Генерального штаба Рудановского, Петербургская военная прогимназия начала принимать другой вид, так что я стал уже охотно посещать это заведение.	26:37	0:295	5316	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5317		Поручику предложено в двадцать четыре часа подать рапорт об увольнении в запас.	60:70	0:79	5317	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5318		"Бледный и расстроенный, он вошел к Государю и сказал: ""Это печальное и в то же время счастливое событие доказало мне, что я плохой шеф жандармов; я прошу принять мою просьбу об увольнении меня от этой должности""."	179:189	0:212	5318	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5319		Высшая аттестационная комиссия уже признала Мациевского никуда не годным и подлежащим увольнению от службы, но, ввиду такого ходатайства Субботича, усомнилась в верности имевшихся у нее сведений и решила уважить ходатайство.	86:96	0:224	5319	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5320		Но подлежащим начальствам, от коих зависит определение к должности и увольнение от нее, представляется и впредь замещать вакантные места по своему усмотрению, в пределах предоставленной им власти, а равно освобождать от исполнения обязанностей по должностям () и допускать к сдаче дел, с тем, однако, что назначенные указанным порядком лица считаются назначенными в том только случае, ЕСЛИ назначение будет подтверждено Высочайшим приказом, причем назначение это следует считать с того времени, когда состоялось распоряжение о возложении на данное лицо исполнения обязанностей по должности; лицам же уволенным изъясненным порядком может быть выдан аттестат не ранее воспоследования об увольнении Высочайшего приказа.	69:79	0:716	5320	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5321		Встал вопрос об увольнении.	16:26	0:27	5321	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5322		С почти детскою жадностью расспрашивал он об увольнениях, перемещениях, определениях, о слухах и предположениях, но молодой генерал на все вопросы отвечал нехотя, сквозь зубы.	45:56	0:175	5322	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5323		Это нормально Перестройка -- это не только сокращение штатов и увольнения, но и сострадание, чуткое отношение к людям.	63:73	0:118	5323	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5324		"Государь нашел все эти предположения ""весьма справедливыми и основательными"" и разрешил внести их в комитет, но когда Киселев составил подробный проект, обнимающий лишь часть этих предположений, именно определение наделов и повинностей крестьян, то государь повелел объявить комитету в феврале 1841 года, что он не имел и не имеет намерения дать предполагаемому изменению закона о свободных хлебопашцах силу обязательного постановления и что увольнение крестьян в обязанные должно быть основано на собственном желании помещиков."	445:455	0:528	5324	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5325		Условия Курако, поступавшего на Енакиевский завод, были обычными: переделка всех печей, полная самостоятельность в приеме и увольнении работников.	124:134	0:146	5325	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5326		Забастовка началась из-за увольнения одного товарища и грубейшего обращения с поварами старшего повара Соболева.	26:36	0:112	5326	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5327		Он пытался защитить Симорина, отказался подписать приказ о его увольнении с работы в связи с арестом и высылкой.	63:73	0:112	5327	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5328		Равным образом все те, кои, упражняясь с успехом в науках, обучатся в университете вышним наукам, как-то: юриспруденции, философии, математике, медицине, хирургии, аптекарству и прочим полезным знаниям, должны иметь увольнение по аттестатам, кои они получать будут.	216:226	0:265	5328	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5329		Многие члены Государственного Совета говорили мне, что они просто недоумевают, почему это назначение не предоставлено мне, но я могу только лишний раз и по этому поводу повторить, что я не испытывал ни малейшего огорчения от того, что выбор не пал на меня, так как предпочитал оставаться в тени и хорошо понимал, что назначение меня было просто недопустимо, так как большая часть людей, которые добились моего увольнения в 1914 году, были налицо и пользовались тем же влиянием, которое решило мою судьбу.	410:420	0:504	5329	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5330		Граф Строганов, бывший попечитель Московского университета, движимый злобой на министра народного просвещения Уварова, который был причиною увольнения его от должности попечителя, представил государю записку об ужасных идеях, будто бы господствующих в нашей литературе -- особенно в журналах -- благодаря слабости министра и его цензуры.	140:150	0:337	5330	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5331		Я давно не подавал ему руки, не отвечал на поклоны, зная все его предосудительное прошлое и его гнусную роль, сыгранную е моем увольнении.	127:137	0:138	5331	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5332		Между тем начальники отнюдь не радовались увольнению управителя, -- напротив, искренне огорчались и беспокоились, но так уж устроен русский человек, любит он показать свое достоинство задним числом.	42:52	0:198	5332	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5333		Приходит ко мне генерал Рыдзевский, заменявший больного барона Фредерикса, министра Двора, и показывает письмо государя, в котором он просит задержать увольнение Дягилева до разговора с ним.	151:161	0:190	5333	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5334		Русский посол в Константинополе требует увольнения константинопольского коменданта Джемаль-бея и начальника полиции Азми-бея, виновных в обыске в сербском консульстве.	40:50	0:167	5334	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5335		Мне пришлось рассказать Императрице в самой мягкой форме все, что произошло в Государственном Совете, пояснить ей сущность провалившегося теперь из-за решения Совета законопроекта, рассказать все, что передал нам Столыпин о свидании с Государем и о поданном им заявлении об увольнении его вовсе от службы, как и о том, в каких условиях мог бы он сохранить свое положение.	274:284	0:371	5335	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5336		"С тех пор господствовала на поле бранном тишина, но война разразилась вновь в 1829 году, и поводом к ней было увольнение от ""Пчелы"" одного сотрудника."	111:121	0:150	5336	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5337		В противном случае мы решили просить об увольнении нас с наших постов.	40:50	0:70	5337	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5338		В сей крайности состояния моего принужденным нахожусь, припадая к священным стопам вашего императорского величества, всеподданнейше просить моего от службы увольнения.	156:166	0:167	5338	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5339		Мне подсказывали со стороны, что ректор согласен даже на увольнение Зайончковского из университета, если суд вынесет такое решение.	57:67	0:131	5339	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5340		Эпоха увольнения от войн В 1802 году пал Негодяев.	6:16	0:50	5340	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5341		Один рядовой Монке был большой специалист по части придумывания причин для получения внеочередного увольнения.	99:109	0:110	5341	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5342		Назначения и увольнения от общественных должностей следовали так быстро, что едва газета успевала объявить об определении известного лица, как его опять лишал места произвол императора.	13:23	0:185	5342	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5343		Думала ли я тогда, что настанет день, когда отвергнутый Ганон прибудет на Крайний Север спасать меня от увольнения с работы, от беды, от всяческого злодейства Прости меня, Ганон!	104:114	0:178	5343	rushifteval	ru
увольнение	NOUN	1700	1700-1916	1700-1916_увольнение_5344		На Манфредовской фабрике консервов в Будапеште забастовали 5,000 рабочих, протестуя против увольнения одного из своих вожаков.	91:101	0:126	5344	rushifteval	ru
увольнение	NOUN	1918	1918-1990	1918-1990_увольнение_5345		Но было строгое распоряжение Гарина: ни, отпусков, ни увольнений.	54:64	0:65	5345	rushifteval	ru
