lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
правда	NOUN	1700	1700-1916	1700-1916_правда_3888-16		Сказать правду, Петр Михайлыч даже и не знал, в чем были дела у соседки, и действительно ли хорошо, что они по начальству пошли, а говорил это только так, для утешения ее.	8:14	0:171
правда	NOUN	1700	1700-1916	1700-1916_правда_3904-16		Царь отвечал Хмельницкому, чтоб он старался не перепускать турок через Днестр; относительно Юрия писал: "Вам бы, гетману, сыну своему Юрию приказать, чтоб он нам, великому государю, служил верою и правдою, как вы, гетман, служили; а мы, увидя его верную службу и в целости сохраненную присягу, станем держать его в милостивом жалованье".	197:204	0:337
правда	NOUN	1700	1700-1916	1700-1916_правда_3858-16		Не смущайтесь тем, что я вам открою сейчас: я -- Божий избранник, и мне суждено научить всех любви и правде.	101:107	0:108
правда	NOUN	1700	1700-1916	1700-1916_правда_3890-16		Я, смирный, добродушный молодой человек, знавший до сих пор только свои книги, да аудиторию, да семью и еще несколько близких людей, думавший через год-два начать иную работу, труд любви и правды; я, наконец, привыкший смотреть на мир объективно, привыкший ставить его перед собою, думавший, что всюду я понимаю в нем зло и тем самым избегаю этого зла, -- я вижу все мое здание спокойствия разрушенным, а самого себя напяливающим на свои плечи то самое рубище, дыры и пятна которого я сейчас только рассматривал.	189:195	0:512
правда	NOUN	1700	1700-1916	1700-1916_правда_3892-16		Не правда ли, Люда Я молча кивнула ей.	3:9	0:38
правда	NOUN	1700	1700-1916	1700-1916_правда_3894-16		Несколькими словами он мог сбить с толку допрашиваемого и узнать правду.	65:71	0:72
правда	NOUN	1700	1700-1916	1700-1916_правда_3896-16		За что же Я служу верой и правдой.	26:33	0:34
правда	NOUN	1700	1700-1916	1700-1916_правда_3898-16		Этим браком окончательно уничтожится возможность осуществления того намерения, какое вы приписываете Меншикову и которое гораздо опаснее того положения дел, какое допускает венский кабинет, и, по правде сказать, допускает не очень охотно.	196:202	0:238
правда	NOUN	1700	1700-1916	1700-1916_правда_3878-16		-- Отчего же, Саломея Петровна -- Очень натурально; например, вы, как свободный человек, можете составить свое счастие по желанию, можете жениться на той, которую изберет ваше сердце; а не на той, которую стали бы вам навязывать на шею, -- не правда ли -- Совершенно так! могу сказать!	243:249	0:285
правда	NOUN	1700	1700-1916	1700-1916_правда_3902-16		Дело в том, что, несмотря на сравнительную молодость (ему было 34 года), он столько видел и слышал, что когда оглядывался на пережитое, то не шутя спрашивал себя: "Уж полно, я ли все это перевидел и переиспытал" Ему припомнился случай по поводу книжки Путешествия по Персидской границе: участвуя там раз в поимке персов-разбойников, грабивших наши пограничные пределы, он просто, без ложной скромности, описал эту оригинальную экспедицию и свое участие, -- какой же поднялся шум по этому поводу: "он увлекается, он все сочиняет, он просто врет", -- говорили со всех сторон, и нужно было, чтобы свидетельство английского корреспондента в одну лондонскую газету совершенно подтвердило как самый факт, так и подробности происшествия, для успокоения ревнителей правды.	757:763	0:764
правда	NOUN	1992	1992-2016	1992-2016_правда_3857-16		Ко мне подходит мужчина: "Почему вы заглянули в коляску" -- Я сказала ему правду.	74:80	0:81
правда	NOUN	1992	1992-2016	1992-2016_правда_3915-16		Наше время смешало священные символы со значками политических организаций и спортивных клубов, слова правды с лозунгами блуда и гниения.	101:107	0:136
правда	NOUN	1992	1992-2016	1992-2016_правда_3875-16		Но всё равно, это было лучше, чем если бы русский узнал настоящую правду о продукции Triple F. Нильс разобрал почту, подписал отгрузочные документы и провёл пятиминутное утреннее совещание с подчинёнными.	66:72	0:204
правда	NOUN	1992	1992-2016	1992-2016_правда_3877-16		Шаг второй, перспективный -- отправить "Красин" в кругосветное плавание, чтобы при заходе в каждый зарубежный порт ледокол нес в иностранные массы правду о былой и нынешней славе России.	147:153	0:186
правда	NOUN	1992	1992-2016	1992-2016_правда_3883-16		-- Та-ак, -- прошипел Савельев, -- у меня процесс прервался творческий, а исторический консультант, вместо того чтобы выдать нужные мне исторические сведения по части правды жизни, хлобыщет водяру с представителями массолита.	167:173	0:225
правда	NOUN	1992	1992-2016	1992-2016_правда_3879-16		-- Мы шагу не ступим за черту, чтобы сделать правду поувлекательней, изогнуть, чтобы подбрасывало и крутило так, чтобы барышни вроде тебя ойкали, хохотали и не могли уснуть.	45:51	0:173
правда	NOUN	1992	1992-2016	1992-2016_правда_3907-16		Что правда, то правда: для Киры никогда не было потребностью иметь ребенка, и Натку она оставила только в тайной надежде остепенить Вадима.	4:10	0:139
правда	NOUN	1992	1992-2016	1992-2016_правда_3881-16		А я С чего я взяла, что он говорит правду" Единственное, что можно сказать наверняка, -- это что деньги действительно украли и их ищут все:	35:41	0:139
правда	NOUN	1992	1992-2016	1992-2016_правда_3889-16		Внимание к Марцеллу, Палланту и другим молодым было для него тем же, чем для Маяковского "Комс. правда".	96:102	0:104
правда	NOUN	1992	1992-2016	1992-2016_правда_3903-16		Те, что живут в коммунах и смеют именовать себя толстовцами, -- оседлые люди, убоявшиеся света правды.	95:101	0:102
правда	NOUN	1992	1992-2016	1992-2016_правда_3891-16		Он разговаривал сам с собой, чувствовалось, что он несет в себе какую-то недавно открывшуюся ему правду.	97:103	0:104
правда	NOUN	1992	1992-2016	1992-2016_правда_3873-16		Ты ждешь меня так же, как я жду тебя, мама, не правда ли 28 декабря.	47:53	0:68
правда	NOUN	1992	1992-2016	1992-2016_правда_3909-16		-- Истинная правда! -- меж тем соглашаюсь я.-- Если бы мы поменьше думали о правительственном кризисе в Доминиканской Республике, а побольше заботились о себе, Россия давно бы стала столицей мира.	12:18	0:196
правда	NOUN	1992	1992-2016	1992-2016_правда_3871-16		Интересно, сколько и какой воды утекло за это время По-прежнему в Москве и регионах у читателей СМИ данной тематики разные пристрастия: в столице из ежедневных изданий первую позицию держит "Московский комсомолец", в регионах -- "Комсомольская правда".	244:250	0:252
правда	NOUN	1992	1992-2016	1992-2016_правда_3893-16		Но правдой было и то, что спокойное, холодное, организованное насилие над немецким населением Судет среднему российскому солдату и офицеру не нравилось.	3:10	0:152
правда	NOUN	1992	1992-2016	1992-2016_правда_3869-16		"Если Махмуд говорит правду, а похоже, что это так, -- думал он, -- то надо узнать у него ключ.	21:27	0:95
правда	NOUN	1992	1992-2016	1992-2016_правда_3867-16		Картина получается мощной, и -- неожиданно -- в ней угадывается правда.	64:70	0:71
правда	NOUN	1992	1992-2016	1992-2016_правда_3905-16		Мое последнее желание -- напишите правду.	34:40	0:41
правда	NOUN	1992	1992-2016	1992-2016_правда_3895-16		-- Пишем доступно, без заумничанья и, что особенно важно, только правду.	65:71	0:72
правда	NOUN	1992	1992-2016	1992-2016_правда_3863-16		Слушая ее, он готов был внутренне согласиться с тем, что Катя Козлова воплощает абсолютное зло, но сейчас, восстанавливая в памяти то, что он видел по телевизору -- наклон головы, улыбку, жесты, а главное -- свое впечатление, он подумал, что это тоже неполная правда, слишком просто.	260:266	0:283
правда	NOUN	1992	1992-2016	1992-2016_правда_3911-16		Понимание не как завладение, а как принятие и допущение всему быть тем, что оно есть в своей правде, вовсе не обязательно.	93:99	0:122
правда	NOUN	1992	1992-2016	1992-2016_правда_3861-16		И вот теперь Максим напряженно думал, каким же Вадим был на самом деле Где говорил правду, а где врал, притворялся "И что тогда получается -- мелькнула изумленная мысль.	83:89	0:169
правда	NOUN	1992	1992-2016	1992-2016_правда_3897-16		Елена ПАНОВА, Москва Рубрику ведет Людмила СОКОЛОВА [reader@izvestia.ru] Конкурс ваших писем По итогам прошлой недели приз -- 500 рублей -- получает А. ЮДИНА за письмо, опубликованное в рубрике "Почта: житейские истории" под заголовком "Слепая правда Делакруа".	244:250	0:261
правда	NOUN	1992	1992-2016	1992-2016_правда_3859-16		Бывало, придет и "обнадеживает" маму мою: -- Меня взяли в "Ейскую правду" главным редактором.	66:72	0:93
правда	NOUN	1992	1992-2016	1992-2016_правда_3901-16		Знаешь, первый месяц, когда я, по правде говоря, не столько бежал, сколько, спотыкаясь, падая, плелся, мне иногда приходило в голову, что до войны я целых четыре года каждую зиму по многу часов в день на норвежских коньках мерил и мерил ледяное поле.	34:40	0:250
правда	NOUN	1992	1992-2016	1992-2016_правда_3885-16		С христианской точки зрения, понятие нравственной правды в международных отношениях должно опираться на следующие основные принципы: любовь к своим ближним, своему народу и Отечеству; понимание нужд других народов; убеждение в том, что благу своего народа невозможно служить безнравственными средствами.	50:56	0:303
правда	NOUN	1992	1992-2016	1992-2016_правда_3899-16		Ищите прежде Царства Божия и правды Его, -- говорил Он, и это все приложится вам (Мф. 6, 33).	29:35	0:93
правда	NOUN	1992	1992-2016	1992-2016_правда_3887-16		Что касается рукомесла, то Костя умел все, делал это как нечто само собой разумеющееся и не пытался никого уверить, что в этих умениях самих по себе есть некая великая правда (распространенная тогда позиция или поза).	168:174	0:217
правда	NOUN	1992	1992-2016	1992-2016_правда_3913-16		-- Тихая ночь, не правда ли -- донеслось от дверей.	18:24	0:51
правда	NOUN	1992	1992-2016	1992-2016_правда_3865-16		-- Твоя правда, Аслан Магомедович.	8:14	0:34
