lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1860-16		Он желает оправдаться, он ищет вывести публику из заблуждения.	50:61	0:62
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1858-16		Примеров тому и другому роду заблуждений много, и я делаю над собою большие усилия, чтобы не увлечься подобными "иллюстрациями" из современной истории и не отклониться далеко от главной моей здесь задачи: проследить хотя бы в самых лишь общих чертах действия того же племенного принципа на Востоке Европы, то есть -- в России, в Турции и в странах христианских, освобожденных в XIX веке из-под власти последней.	29:40	0:411
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1856-16		Я знал и знаю: что дух тьмы, через армию его несчастных воинов, будет всеми силами препятствовать моему служению правде, дискредитировать меня моими ж прошлыми грезами и заблуждениями.	170:183	0:184
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1846-16		Вот почему новатор и должен несть не мир, а меч -- потому что вы зашли далеко по пути заблуждений, и отцы-то, чиновники, которых теперь выгоняют, ближе вас были к делу.	86:97	0:168
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1848-16		Разделив обывателей на две категории: благонадежных и неблагонадежных, он прежде всего в ярких чертах обрисовал те опасности, которыми угрожает распространение в публике заблуждений (так называл он прежние "справедливые слова"), и затем призвал всех благонадежных обывателей (на этот раз он даже не усомнился употребить слово "граждане") к содействию.	170:181	0:351
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1850-16		Мы скоро вывели их из заблуждения.	22:33	0:34
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1852-16		Над этой переработкой наук в учебники отразилась и вся история педагогических систем и педагогических заблуждений.	102:113	0:114
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1854-16		Но хотяб, по неиспытанным судьбам Божиим, и подлинно некоторые развратные в жизни сей были счастливы; а праведные и честные люди несчастливы: но мы не язычники, неимущии упования; не находимся в сем заблуждении, что жизнию сею окончится все, что все добрыя и худыя дела останутся без разбору; мы христиане; мы ожидаем праведнаго суда и жизни будущаго века.	199:210	0:356
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1822-16		Естественно не любя России, страшной для соседственных держав, и желая только угождать царю, иноземцы без сомнения не думали выводить его из мрачного заблуждения и гневить смелым языком истины; могли даже с тайным удовольствием видеть сию бурю, которая сокрушала главные столпы великой монархии: ибо царь губил лучших воевод своих, лучших советников государственных.	150:161	0:366
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1824-16		Вот от этого-то обмана, до такой степени укоренившегося в народе, что те самые люди, которые только страдают от употребления насилия, оправдывают его, даже требуют его для себя, как чего-то необходимого, и сами совершают его Друг над другом -- от этой-то ставшей второй природой привычки и происходит то удивительное заблуждение людей, вследствие которого люди, наиболее страдающие от обмана, сами поддерживают и его.	317:328	0:417
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1870-16		Еще чаще встречаются такого рода заблуждения в области религиозной нравственности.	33:44	0:82
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1826-16		Подумав несколько, он сказал: "Надобно мне сей же час вывести из заблуждения добродушного хозяина и Никандра.	65:76	0:109
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1828-16		Для того, чтобы вступить в него, нужно обновиться, отречься от заблуждений.	63:74	0:75
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1838-16		. Заблуждение!	2:13	0:14
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1834-16		Смотрит себе вяленая вобла, не сморгнувши, на заблуждения человеческие, и знай себе камешками пошвыривает.	46:57	0:106
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1830-16		Вот "орлы", которых надлежит отдавать на суд общественной совести, которых следует обнажать от наружных украшений, вводящих в заблуждение забитую и изнемогающую в чаду бессознательности толпу.	126:137	0:192
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1872-16		Но сколько было в заблуждении этом душевности, сколько внутренней правды!	18:29	0:73
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1836-16		Что может более, коли не печатание книг, расплодить единую истину, в забвении бы быть без оного определенную, и родить, так сказать, столько же прямо мыслящих голов, как сам изобретатель той истины, сколько есть читателей Печатание соблюдает наилучшим образом все истины, доставляет наибольшему количеству народа об оных сведение, чрез то очищает общество от заблуждений и предрассудков, всегда вредных; ибо я не того мнения, чтобы оные некогда полезны быть могли: польза их бывает мгновенна, но вред, от оных происходящий, отрыгается, если могу так сказать, чрез целые веки.	359:370	0:575
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1840-16		Точно так же и в развитии религии ложь и заблуждение заключаются не в содержании какой бы то ни было из степеней этого развития, а в исключительном утверждении одной из них и в отрицании ради и во имя ее всех других.	41:52	0:216
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1832-16		Каким же образом может находить себе защитников так называемая теория "чистого искусства" (искусства небывалого и невозможного), требующая от литературы, чтобы она исключительно заботилась только о форме Тут все основано на том, что приверженцы так называемого чистого искусства сами не замечают истинного смысла своих желаний или хотят вводить других в заблуждение, говоря о чистом искусстве, которого никто не знает и никто, ни сами они, не желает.	354:365	0:450
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1823-16		Предостерегла от ошибок и заблуждений.	26:37	0:38
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1859-16		И хотел бы об этих ошибках и заблуждениях написать.	29:41	0:51
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1857-16		Типичное заблуждение представителя правящего класса.	9:20	0:52
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1863-16		Текст посланий апостол помнил наизусть: "Злые люди и обманщики будут преуспевать во зле, вводя в заблуждение и заблуждаясь.	97:108	0:123
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1839-16		Где б найти такую б..., Чтоб на Брежнева сменять Народу можно простить его заблуждение, ведь официальная печать сообщала, что Буковский осужден за злостное хулиганство.	75:86	0:168
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1847-16		Патриоты усваивали эти истины под выстрелами ельцинских танков, погибая от тоски и от голода, мучительно преодолевая заблуждения, избавляясь от распри "красных" и "белых", отыскивая экономическую и политическую формулу "Большого Проекта".	117:128	0:238
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1841-16		Наше глубокое заблуждение, что штурмовые отряды и политическая клоака для вождей мобилизуются из человеческой нечести, из людского отребья.	14:25	0:139
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1849-16		Это наивное заблуждение, ибо таким образом можно лишь перегрузить память потомков сором и чепухой, спровоцировав в их умах вполне справедливое отвращение ко всем пишущим в рифму.	12:23	0:178
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1873-16		У меня нет оснований укорять Коржакова в том, что он ввел меня в заблуждение.	65:76	0:77
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1853-16		Глубочайшее заблуждение.	12:23	0:24
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1875-16		Но это уже явное заблуждение: природа (если она не Бог) позволяет спариваться всем, кто может.	17:28	0:94
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1845-16		Своим вопросом Сахновский иной раз так мог "разложить" наши вкусы, что не оставалось никаких сомнений в наших ошибках и заблуждениях.	120:132	0:133
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1837-16		Если только мы устраним заблуждения, укрепим доверие, будем непрерывно обогащать содержание сотрудничества, то сможем развивать наши отношения, с высоты политических и экономических задач поднимая их всякий раз на новый уровень.	24:35	0:228
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1835-16		Следователь, мягко говоря, вводит сенаторов в заблуждение.	46:57	0:58
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1825-16		С другой стороны, само разнообразие и неоднозначность этих советов способны ввести в заблуждение и совершенно дезориентировать человека неопытного.	85:96	0:147
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1865-16		Либо директора издательства Минпечать РФ вообще не ставило в известность о своих планах передачи госсобственности в частные руки, что вполне в его (министерства) стиле, либо он сознательно вводил общественность в заблуждение.	213:224	0:225
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1867-16		Во мне -- болезни этого века, его надежды, заблуждения, страхи, его ограниченность, суматошность, и припадки то неуверенности, то мегаломании, и наивная, но, слава Богу, неизлечимая вера в то, что братство людей все-таки возможно.	43:54	0:230
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1833-16		Сходство ценностей и заблуждений литературного героя и реального императора тогда были видны многим.	21:32	0:100
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1869-16		Это заблуждение связано еще с советской школой.	4:15	0:47
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1843-16		Ваш подчиненный ввел вас в заблуждение.	27:38	0:39
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1829-16		-- ...или кто-то ввел в заблуждение господина Зейдлица.	24:35	0:55
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1831-16		Витя улыбнулся, как бы призывая прощать естественное материнское заблуждение.	65:76	0:77
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1827-16		что это происходит только с тобой (согласен, это весьма продуктивное заблуждение подтверждает Петя, снимает очки, трет переносицу глаза красные, опять торчал у компа, типа работал и все-таки, что ты собираешься делать) очень просто, Петя, смотри -- о том, как встретились на лестнице и дальнейшее тоже стало лестницей -- путешествием к добавить в скобках: на лестнице не живут там только курят, ссорятся или целуются она ведет прямо на крышу где небо опутано проводами и отвесные звезды признать, наконец: прожили три года в голубятне над городом были свободны, как может быть свободно беспозвоночное, впечатанное в известняк и тем не менее проиграли -- как и все остальные до нас (ой, только не надо опять про свободу, заводится Митька я добросовестно внимал тебе, Баеву вместе и по отдельности но вы мне так и не объяснили зачем столько сложностей, когда на самом деле все просто freedom"s just another word for nothin" left to loose разве что-то изменилось с тех пор как мы это слушали в два наушника возвращаясь домой по ночной Москве) а закончить примерно так: прошлое быстро выветривается оставляя провалы и впадины мертвые точки воздушного рельефа, рытвины звезд словам не за что зацепиться и только невероятная острота зрения как будто зрительные волокна стянуты в точку а там ранняя весна, обледеневший город улицы, бульвары, сады, которых давно нет на карте наглухо запертая комната, солнце в окно старая мебель, пыль подоконник, голуби мы отсюда и не уходили сидим в кармане, как яблочные семечки-близнецы из которых еще неизвестно, что вырастет когда их вытряхнут на ветер все возможно, все решаемо нет такой задачки, которую наши зубы не перегрызли бы за одну ночь да и ночи как таковой тоже нет потому что нас несет один и тот же поток света, времени и любви пожалуй, для начала хватит а теперь задавайте ваши не очень-то умные вопросы (какие вопросы, Ася ты ведь ходишь вокруг да около, вздыхает Митька двигай дальше, не дрейфь) (а мне понравилось про поток того-сего внезапно заступается Баев только я нифига не понял, куда нас несет и зачем -- этого докладчик пока не объяснил, ждем-с) (Гарик: я тоже не понял насчет писем ты их сама накатаешь или мои возьмешь) (Петя:	69:80	0:2185
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1855-16		Даже проблема денег и предстоящий визит к егоровской жене гляделись не такими мрачными сквозь призму толстовских заблуждений.	113:124	0:125
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1817-16		Как вы уже догадались, наш дорогой читатель, это заблуждение присуще уважаемым КЛИЕНТАМ -- тем самым "телам", которые мы беремся "хранить".	49:60	0:139
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1871-16		Но это заблуждение.	7:18	0:19
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1819-16		Секст Эмпирик в этом месте более полно цитирует Тимона Флиунтского: , , . "Ксенофан п олувоздержный (А. В. Лебедев: в меру небредовый), бичеватель Гомерова заблуждения (ед. ч.; Гомер ошибся, описывая богов, о которых на самом деле ничего нельзя знать; итак, Ксенофан бьет Гомера за эту ошибку, но...); и вот на тебе (, жест досады), слепил бога от людей, повсюду равного, непоколебимого, невредимого (здравого), умнее ума".	156:167	0:423
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1821-16		Ст.14.7. "Обман потребителей" Обмер, обвес, обсчет, введение в заблуждение относительно потребительских свойств товара, а также иной обман потребителей -на граждан от 5 до 10 МРОТ; -- на должностных лиц от 10 до 20 МРОТ; -- на юридических лиц от 100 до 200 МРОТ Милиция (протокол), инспекция по торговле.	63:74	0:304
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1861-16		Как отмечается в пояснительной записке к проекту постановления Госдумы, в оставшихся незаконных вооруженных формированиях много людей, которые либо по заблуждению, либо под угрозой насилия были вынуждены взять в руки оружие.	151:162	0:224
заблуждение	NOUN	1992	1992-2016	1992-2016_заблуждение_1851-16		Клевета может маскироваться под недостаточно достоверную информацию, искренние заблуждения, случайные ошибки.	79:90	0:109
