lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5379-15		Уменьшение концентрации НО может происходить (согласно Крутцену, оно уже произошло и составляет примерно 20% от уровня, который имел место в середине XIX века) из-за увеличения антропогенного выброса СО в результате сжигания биомассы, а также метана и других углеводородов.	259:272	0:273
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5389-15		В реальной эксплуатации имеем дело с нестабильным конденсатом, содержащим значительное количество легких углеводородов (метан-бутаны).	105:118	0:134
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5411-15		Одним из объяснений этого эффекта может служить влияние залежей углеводородов (УВ), проявляющееся не только в частотном спектре зондирования, соответствующем продуктивным горизонтам, но и на средних (0.5 -- 1.0 Гц), и даже высоких (1.0 -- 8.0) частотах, характеризующих перекрывающую залежь толщу пород.	64:77	0:303
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5375-15		После полного разрушения адсорбционной пленки углеводородов ранее оттесненный конденсат при пуске скважины выносится из прискважинной зоны, уже занятой бинарной смесью, в виде истинного раствора -- однофазной псевдотройной смеси.	46:59	0:229
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5391-15		Многие забывают, что экспортировать сельхозпродукцию намного выгоднее, чем углеводороды, в виду их конечности и невозобновляемости.	75:87	0:131
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5377-15		Сейчас, когда новые технологии, прежде всего в добыче сланцевых углеводородов, и выход на рынок новых производителей перекраивают международную торговлю топливом в неблагоприятном для России направлении, нам как никогда, считает Макаров, нужны глубокие исследования возможных турбулентностей мировых энергетических рынков и разработка регулярных прогнозов мировой энергетики на собственной исследовательской базе.	64:77	0:413
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5393-15		В результате в России сейчас практически нет даже сколько-нибудь устоявшихся данных по запасам и ресурсам таких углеводородов, которые не вызывали бы сомнений и споров у экспертов (а такие цифры есть, например, по США).	112:125	0:219
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5385-15		При продвижении поисковых работ в северном направлении вероятность открытия газовых углеводородов будет возрастать.	84:97	0:115
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5395-15		В настоящее время особую актуальность приобрела проблема транспортного обслуживания Тимано-Печорского нефтегазового комплекса, который формируется на базе месторождений углеводородов материка и шельфа южной части Баренцева моря.	169:182	0:228
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5397-15		В них присутствуют оксиды углерода и азота, различные углеводороды, сернистый ангидрит, сажа.	54:66	0:93
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5353-15		В ответ был разработан двухкомпонентный газоанализатор, измеряющий, кроме СО, еще и содержание СН -- несгоревших углеводородов (в основном, бензина и отчасти масла).	113:126	0:165
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5387-15		Можно было предположить, исходя из состава загрязнений городского воздуха, что органические наслоения представляли собой смесь циклических и линейных насыщенных и ненасыщенных углеводородов, содержащих группировки --С--О--С-- и --С--ОН.	176:189	0:236
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5401-15		Первый российский "козырь" -- ее предложение Турции стать "транзитным коридором" для экспорта российских углеводородов в Европу, что после известных событий на Украине приобретает особую значимость не только для России, но и для Европы.	105:118	0:236
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5361-15		Это же взаимодействие является основным фактором флюидодинамики, создания восстановительной обстановки, что в конечном итоге контролирует многие процессы рудообразования и образования месторождений углеводородов.	198:211	0:212
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5359-15		Месторождение для свечного заводика Наша страна находится на самом начальном этапе изучения перспектив добычи нетрадиционных углеводородов на своей территории.	125:138	0:159
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5363-15		В моменты минимума нагрузки часть полученного синтез-газа будет использоваться для выработки синтетических жидких углеводородов (СЖУ), необходимых для замещения истощающихся природных нефтяных ресурсов и производства синтетических моторных топлив, отвечающих новым жестким экологическим стандартам.	114:127	0:298
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5357-15		Стабильная нефть через разгрузочное отверстие гидроциклона направляется в товарный резервуар, а выводимая парогазовая смесь с захваченной капельной жидкостью -- в сборник капельной нефти 2 и далее, охлаждаясь в холодильнике 3 до температуры 298 К, поступает в бензосепаратор 4, работающий под давлением 0, 05 МПа, с низа которого отбирается широкая фракция легких углеводородов (ШФЛУ), а с верха -- сухой газ.	364:377	0:409
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5355-15		На газоперерабатывающих заводах "ЛУКОЙЛа" в 2002 году было переработано 2,1 млрд куб. м газа и 0,3 млн тонн легких углеводородов.	115:128	0:129
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5365-15		Газообразные и парообразные углеводороды (УВ) более подвижны, чем более тяжелые нефтепродукты, и могут мигрировать на значительные расстояния от источника поступления нефтепродукта в геологическую среду.	28:40	0:203
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5367-15		Это действительно так, поскольку само название "парафины" означает крайнюю инертность этих углеводородов метанового ряда.	91:104	0:121
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5399-15		Сравнительно холодное пламя получается и при окислении в определенных условиях сероуглерода и легких углеводородов; например, пропан дает холодное пламя при пониженном давлении и температуре от 260--320C.	101:114	0:204
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5383-15		По расположению изолиний с минимальными значениями КСП нефти в залежи можно приближенно судить о размещении по площади еще не извлеченных запасов углеводородов при осуществлении циклической закачки воды в пласт в рамках технологической схемы разработки на данный момент.	146:159	0:270
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5369-15		Тимур Хайруллин из "АнтантаПиоглобал" указывает на рост стоимости акций всего нефтегазового сектора и связывает это с общеотраслевыми событиями, в частности с улучшением экономической ситуации на рынках в США, а также с благоприятной конъюнктурой на рынке углеводородов.	256:269	0:270
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5407-15		Можем ли мы в сложившихся условиях договориться с Азербайджаном, чтобы конкуренция на рынке углеводородов не переросла в ожесточенную ценовую борьбу О том, как нам развивать отношения с Баку и на что делать ставку, в интервью "Эксперту" рассказал директор Института международных исследований МГИМО, доктор исторических наук, профессор Станислав Чернявский.	92:105	0:357
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5371-15		Теперь люди не нужны, и когда людей становится меньше, то от этого только лучше, потому что на оставшихся приходится больше углеводородов.	124:137	0:138
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5405-15		Будем также продолжать способствовать диалогу между независимыми производителями нефти и государствами -- членами ОПЕК и вновь отмечаем нашу заинтересованность в продвижении контактов между странами-производителями и потребителями нефти в интересах обеспечения устойчивости международного рынка углеводородов.	295:308	0:309
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5403-15		Стремление только к увеличению начального дебита скважин может привести к кратковременному эффекту и не достичь цели максимального извлечения углеводородов из недр.	142:155	0:164
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5373-15		В результате образуются многокилометровые слои, обеспечивающие условия для возникновения и накопления углеводородов.	102:115	0:116
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5409-15		Схема генетической зональности углеводородов, разработанная Н.Б. Вассоевичем.	31:44	0:77
углеводород	NOUN	1992	1992-2016	1992-2016_углеводород_5381-15		В пределах акваториальной части Тимано-Печорского нефтегазоносного бассейна к перспективным на поиски нефтяных углеводородов отнесена восточная часть акватории -- валы: Мединский, Гуляевский, Сорокина, акватория Хорейверской впадины, пограничная область Печорской и Баренцевоморской плит.	111:124	0:288
