lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
формула	NOUN	1700	1700-1916	1700-1916_формула_5814-16		В силу показанного нами о функциях formula, легко видеть, что дробь U/V, определенная по формуле (24), приводится к виду formula.	89:96	0:129
формула	NOUN	1700	1700-1916	1700-1916_формула_5816-16		Каждый евангельский эпизод и каждый характер являются для нас как бы алгебраическими формулами, в которых все части так глубоко связаны между собой, что малейшее изменение в соотношении их в итоге равняется космическому перевороту.	85:94	0:231
формула	NOUN	1992	1992-2016	1992-2016_формула_5785-16		Роман в стихах, свободный роман, роман возможностей -- к этим определениям присоединяется и ахматовская стихотворная формула "воздушной громады" как говорящая о том же единственном в своем роде свойстве поэтически грандиозного воплощения реальности в пушкинском романе.	117:124	0:269
формула	NOUN	1992	1992-2016	1992-2016_формула_5793-16		Следовательно, род, вид и атомы существуют в природных вещах, но умом они могут быть абстрагированы -- формула концептуализма, полностью совпадающая с Боэциевой, но образованная совершенно другими интеллектуальными посылками.	103:110	0:225
формула	NOUN	1992	1992-2016	1992-2016_формула_5801-16		Я предлагаю газете найти (с помощью юристов и языковедов) и ввести в оборот новую формулу.	82:89	0:90
формула	NOUN	1992	1992-2016	1992-2016_формула_5795-16		При диагональной ориентировке объекта относительно линии простирания пласта с выдержанным углом падения (простирания) для построения границ предохранительного целика проводятся линии в наносах под углами , в мезозойских отложениях, не являющихся коренными породами, -- под углами и и в коренных породах -- под углами и . Углы и определяются по номограмме Прил. 9 или вычисляются по формулам: где , и -- углы сдвижения в коренных породах; -острый угол между линией простирания пласта и соответствующей границей бермы.	382:390	0:516
формула	NOUN	1992	1992-2016	1992-2016_формула_5791-16		Формулы 1, 2 показывают, что коэффициент наполнения плунжера насоса н увеличивается с уменьшением газосодержания смеси R и вредного пространства Vв, а также с увеличением длины хода полированного штока Vs.	0:7	0:205
формула	NOUN	1992	1992-2016	1992-2016_формула_5803-16		Алкоголь и формула за рулем конечно не совместимы, разве что за компом.	11:18	0:71
формула	NOUN	1992	1992-2016	1992-2016_формула_5799-16		Пространство иконы ни по своим внутренним свойствам, ни по своей внутренней метрике не способно обеспечить развертывания действия принципа композиции, а это значит, что должно возникнуть какое-то новое пространство, и этим новым пространством является пространство произвола, внутри которого принцип композиции может мелодически организовывать отдельные звуки, появившиеся в результате разложения интонационных формул.	411:417	0:418
формула	NOUN	1992	1992-2016	1992-2016_формула_5787-16		Согласно теоретико-информационному подходу среднее количество информации, необходимое для определения класса примера из обучающей выборки T, может быть определено по формуле formula (11) , который может принимать S значений, среднее количество информации, необходимое для идентификации класса примера в каждом подмножестве, определяется следующим образом: formula (12) По существу деревья решений являются одним из методов, в которых проводится вывод логических закономерностей (индукция правил -- rule induction).	166:173	0:514
формула	NOUN	1992	1992-2016	1992-2016_формула_5789-16		Итак, второй свой сезон в Ф-1 хозяева Jaguar, серьезно укрепив руководство -- вместо одного Андерсона над созданием "формул" в Уитли работает целый триумвират из технического директора Стива Николза, главного конструктора Джона Рассела и специалиста по аэродинамике Марка Хэндфорда, -- начинают словами "тише едешь, дальше будешь".	117:123	0:331
формула	NOUN	1992	1992-2016	1992-2016_формула_5819-16		В истории формулы 1 Жак Вильнев остался первым и пока единственным чемпионом в очках.	10:17	0:85
формула	NOUN	1992	1992-2016	1992-2016_формула_5781-16		Вклад, который вносит в систему дополнительный компонент ПВ, можно рассчитать по формуле (6): В свою очередь, Далее можно рассчитать массовую долю дополнительного компонента ПВ: Таким образом, уравнение расчета параметров модели рецептуры котлет приобретает следующий вид: В результате расчетов параметров модели получены следующие результаты: formula -- для показателя активной кислотности; formula -- для общей влаги; formula -- для водосвязывающей способности; formula -- для пластичности; formula -- для предельного напряжения сдвига.	81:88	0:538
формула	NOUN	1992	1992-2016	1992-2016_формула_5815-16		Для его минимизации используется другая формула M(p), полученная путем интерполяции функции масштаба по ее значениям в построенных на ребрах узлах.	40:47	0:147
формула	NOUN	1992	1992-2016	1992-2016_формула_5817-16		Поскольку "великие завоевания социализма" находили свое завершенное воплощение в лидерах КПСС, прославление "социализма" органически входило в формулу "прославление партии и правительства", составляло с ним одно целое.	143:150	0:218
формула	NOUN	1992	1992-2016	1992-2016_формула_5811-16		А во-вторых, как будто вопреки формуле, застенчивостью и "кавалерством": он привез хозяйке дома.	31:38	0:96
формула	NOUN	1992	1992-2016	1992-2016_формула_5809-16		Кроме того, началось серийное производство автомобилей "Урал-5323" (колесная формула 8x8, двигатель ЯМЗ-238Б, 220,6 кВт -- 300 л. с).	77:84	0:133
формула	NOUN	1992	1992-2016	1992-2016_формула_5813-16		Общеизвестный сюжет о предсмертном державинском благословении, -- который сам же Пушкин и сгустил до состояния непререкаемой формулы, -- Старик Державин нас заметил И, в гроб сходя, благословил, -- яркий тому пример.	125:132	0:216
формула	NOUN	1992	1992-2016	1992-2016_формула_5821-16		Коэффициент К3.3 определяется по формуле: К3.3= ДЗ / КЗ, (8) где ДЗ -- дебиторская задолженность, КЗ -- кредиторская задолженность.	33:40	0:131
формула	NOUN	1992	1992-2016	1992-2016_формула_5835-16		Вирусы гриппа A(H3N2) и В циркулировали совместно с вирусом A(H1N1), при этом в зависимости от эпидемического сезона доминировали вирусы с различной антигенной формулой.	160:168	0:169
формула	NOUN	1992	1992-2016	1992-2016_формула_5823-16		Конечно же, Пушкину дорого "восемнадцативековое", державинское представление о том, что правителя делает правителем общенародное согласие считать его таковым; недаром именно в уста своего предка поэт вложил чеканную формулу:	216:223	0:224
формула	NOUN	1992	1992-2016	1992-2016_формула_5825-16		Результат их оказался столь неожиданным, что даже не укладывается в изначально сформулированную экспертами-арабистами формулу: смогут ли "Братья-мусульмане" получить треть голосов избирателей Главная и старейшая исламская партия Египта получила практически половину голосов.	118:125	0:274
формула	NOUN	1992	1992-2016	1992-2016_формула_5827-16		При наличии в толще мезозойских отложений, не являющихся коренными породами, значения q и l вычисляются по формулам: где H -- расстояние от земной поверхности до контакта мезозойских отложений с коренными породами по вертикали, проходящей через точку пересечения линии контакта наносов и мезозойских отложений с линией, проведенной в наносах от границы охраняемой площади под углом ; Н -- расстояние от земной поверхности до пласта по вертикали, проходящей через точку пересечения линии контакта коренных пород и мезозойских отложений с линией, проведенной последовательно под углом в наносах, а затем под соответствующим углом в мезозойских отложениях; h -- мощность мезозойских отложений по вертикали, проведенной для определения H .	107:115	0:735
формула	NOUN	1992	1992-2016	1992-2016_формула_5829-16		Хоть два президента и назвали достигнутую ими в Генуе договоренность "неожиданной", на самом деле эту формулу компромисса их эксперты согласовали еще две недели назад.	102:109	0:167
формула	NOUN	1992	1992-2016	1992-2016_формула_5831-16		А жена атташе, не нарушая формы иероглифа, осуществляла обратный процесс -- видоизменяла его так, чтобы формула опять стала похожа на картинку с изображением журавля.	104:111	0:166
формула	NOUN	1992	1992-2016	1992-2016_формула_5833-16		Если вы, дорогие читатели, еще не устали от этой примитивной математики, то позвольте познакомить вас еще с двумя простыми, интересными и полезными формулами.	148:157	0:158
формула	NOUN	1992	1992-2016	1992-2016_формула_5807-16		Содержащаяся в п. 1 ст. 392 ГПК РФ формула "существенные для дела обстоятельства, которые не были и не могли быть известны заявителю" нуждается в уточнении, ибо в ней выражена презумпция добросовестности судей, принявших решение, оказавшееся неправосудным в силу вновь открывшихся обстоятельств.	35:42	0:295
формула	NOUN	1992	1992-2016	1992-2016_формула_5777-16		Первичный индекс -- нормализованная оценка показателя в баллах от 1 до 10 -- рассчитывается по формуле: где Vy -- значение конкретного показателя для России за определённый год, Vmax -- максимальное значение показателя среди стран данной группы в течение рассматриваемого периода (1990-2006), Vmin -- минимальное значение показателя в той же группе стран.	95:102	0:355
формула	NOUN	1992	1992-2016	1992-2016_формула_5805-16		"Семь плюс пять" -- это была такая формула, -- объяснил он мне.	35:42	0:63
формула	NOUN	1992	1992-2016	1992-2016_формула_5779-16		Проницаемость рассчитывали (в единицах проницаемости Д) согласно формуле Дарси: Для потоков с весьма малыми (как в изученных случаях) значениями чисел Рейнольдса проницаемость пористых тел по Дарси не зависит от их скорости и градиента давления.	65:72	0:245
формула	NOUN	1992	1992-2016	1992-2016_формула_5783-16		Реклама средства "Антиангин" "Антиангин" формула быстро облегчит боль и справится с микробами.	41:48	0:94
формула	NOUN	1992	1992-2016	1992-2016_формула_5797-16		-- Сергей Сергеевич, откуда у вас эта формула Телятников вздрогнул, с нескрываемой досадой дернул плечом и вдруг по-петушиному, базарно закричал: -- Вы подозреваете меня в плагиате Я сам до всего дошел, сам!	38:45	0:207
