lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
план	NOUN	1700	1700-1916	1700-1916_план_3334-14		Сидел я однажды на берегу моря и возмечтал: Почему бы на этом пустынном, пока никем не занятом берегу не попробовать в самом деле осуществить мечтание о трудовой жизни в виде школы всесословной, из которой человек мог бы выйти не в работники куда-нибудь и на кого-нибудь, а прямо мог бы сесть на этой же земле хозяином Хозяин-мужик страдает от невежества, от незнания, от тяжести, неуклюжести труда -- почему же не попробовать образовать человека, живущего по тому же мужицкому хозяйскому плану и типу, но снабженного всеми облегчающими каторжную сторону труда знаниями Ведь теперь машина служит только греховоднику-капиталу и убивает человека в рабочего.	489:494	0:655
план	NOUN	1700	1700-1916	1700-1916_план_3366-14		Далее он обратил речь к плану заграничного путешествия, которое врачи признавали необходимым для полного моего выздоровления.	24:29	0:125
план	NOUN	1700	1700-1916	1700-1916_план_3310-14		Таковы были наши планы и разговоры у самовара в салоне за чистеньким столом.	17:22	0:76
план	NOUN	1700	1700-1916	1700-1916_план_3362-14		Она сказала Танкреду: -- Твои планы очаровательны, милый Танкред, но мои Острова так бедны и слабы!	30:35	0:99
план	NOUN	1700	1700-1916	1700-1916_план_3360-14		Но его честная энергия невольно увлекала, а его светлый ум сообщал смутным преобразовательным порывам и помыслам вид таких простых, отчетливых и убедительных планов, в разумность и исполнимость которых хотелось верить, польза которых была всем очевидна.	158:164	0:253
план	NOUN	1700	1700-1916	1700-1916_план_3358-14		Если человек, употребляя данную ему долю свободы не соответственно с общим, непонятным ему историческим планом событий, начертанным рукою Промысла, может замедлить его выполнение и временно исказить его линии, план этот все-таки довершается, хотя и иными, более окольными путями.	104:110	0:279
план	NOUN	1700	1700-1916	1700-1916_план_3368-14		Я вам не стану нахваливать мой план, как цыган лошадь: мой верный план в этом не нуждается, и я не к тому иду теперь.	31:35	0:117
план	NOUN	1700	1700-1916	1700-1916_план_3330-14		По его нелепым планам предпринята кампания против Французской республики в Бельгии под начальством принца Кобургского.	15:21	0:118
план	NOUN	1700	1700-1916	1700-1916_план_3328-14		Пикантное личико вновь появившейся у княгини камеристки -- нельзя сказать, чтобы не пробудило грешных мыслей в уме падкого на счет клубнички Гиршфельда, но занятый в это время обдумыванием более серьезных планов, он отложил до времени их осуществление.	205:211	0:252
план	NOUN	1700	1700-1916	1700-1916_план_3364-14		Вчера городское управление получило из Петербурга сообщение о последовавшем Высочайшем утверждении измененного плана регулирования Путинковского переулка у церкви Рождества Богородицы.	111:116	0:184
план	NOUN	1700	1700-1916	1700-1916_план_3344-14		-- Это было бы истинное благодеяние, -- сказал он, -- но о размерах вашего плана ничего не могу сказать: размеры находится в полной зависимости от средств помещика.	75:80	0:164
план	NOUN	1700	1700-1916	1700-1916_план_3352-14		Думают осуществить план, благодаря которому преобладающая роль в партии будет принадлежать профессиональным союзам: другими словами судьбы всего рабочего движения у нас предполагается отдать в руки "рабочей аристократии".	19:23	0:221
план	NOUN	1700	1700-1916	1700-1916_план_3326-14		Все сословия находили свои выгоды в предлагаемом здесь плане преобразований.	55:60	0:76
план	NOUN	1700	1700-1916	1700-1916_план_3336-14		Увы! если им чего-нибудь хочется, то на первом плане у них всегда и непременно действует "логика страстей".	47:52	0:107
план	NOUN	1700	1700-1916	1700-1916_план_3346-14		Разве я мог думать, что у него такие планы Богров Г.Г.|Богрова.	37:42	0:63
план	NOUN	1700	1700-1916	1700-1916_план_3350-14		Я отнесся к этому плану с большим страхом, с большой антипатией (теперь Вы меня уже настолько знаете, что Вам должно быть понятно, до какой степени не по мне подобная должность), но так как будущее было для меня совершенно темно и не было причины прямо отказаться, то я не отрицал, что приму на себя делегатство.	18:23	0:312
план	NOUN	1700	1700-1916	1700-1916_план_3342-14		Во всю ширину иконы на втором плане красуется собор с горящими луковицами или с темно-синими звездными куполами.	30:35	0:112
план	NOUN	1700	1700-1916	1700-1916_план_3340-14		Совершая свою обычную предобеденную прогулку по Невскому, она заметила толпу, подошла посмотреть-послушать, поразилась красотою Жени и мигом осенилась вдохновением на гениальный план.	178:182	0:183
план	NOUN	1700	1700-1916	1700-1916_план_3348-14		Получаются сведения о грабежах и нападениях, сообщалось о плане начальника тегеранской полиции отправиться в неспокойные местности и водворить там силой оружия порядок, но ничего еще не известно, приведен ли этот план в исполнение.	58:63	0:231
план	NOUN	1918	1918-1990	1918-1990_план_3311-14		Конечно, об его плане им известно не было.	16:21	0:42
план	NOUN	1918	1918-1990	1918-1990_план_3369-14		Обсуждался семилетний план завода, дискутировали, сравнивали выгоды гидростанций и тепловых станций.	22:26	0:100
план	NOUN	1918	1918-1990	1918-1990_план_3347-14		Зерна едва брали по семь-восемь центнеров с гектара, план прямо-таки хронически не выполнялся.	53:57	0:94
план	NOUN	1918	1918-1990	1918-1990_план_3365-14		По ленинскому плану под руководством партии советский народ построил социализм и сейчас успешно борется за создание материально-технической базы коммунизма.	14:19	0:156
план	NOUN	1918	1918-1990	1918-1990_план_3335-14		Члены сельскохозяйственной артели имени Ленина все уборочные работы ведут строго по плану.	84:89	0:90
план	NOUN	1918	1918-1990	1918-1990_план_3345-14		Докучаев предложил план преобразования природы черноземной полосы.	19:23	0:66
план	NOUN	1918	1918-1990	1918-1990_план_3363-14		Уже 24 марта они выполнили квартальный план по валу.	39:43	0:52
план	NOUN	1918	1918-1990	1918-1990_план_3359-14		Прохоров свернул план, положил его в карман.	17:21	0:44
план	NOUN	1918	1918-1990	1918-1990_план_3351-14		Пришлось на эту работу отправить Власову, которая, пробыв в дороге много дней, выполнила большую часть намеченного плана, в условиях, в которых не всякий мужчина справился бы.	115:120	0:175
план	NOUN	1918	1918-1990	1918-1990_план_3357-14		И совсем не случайность, что ни одна из моих самых ходких книг не идет: ни "От 2 до 5", ни "Живой как жизнь", ни "Современники", ни "О Чехове" не включены ни в какие планы 1969 года.	166:171	0:182
план	NOUN	1918	1918-1990	1918-1990_план_3367-14		Правда, столицу археологи еще не раскопали, но в библиотеке Рррр нашел план города и перерисовал его.	71:75	0:101
план	NOUN	1918	1918-1990	1918-1990_план_3349-14		Как ни старалась организация подладиться под тон и содержание революционных лозунгов, как щедро ни обещала с.-д. свое сочувствие и содействие, ее действительная роль запаздывала и быстро отходила на задний план по мере развития деятельности другой -- и самой крайней -- из организаций, руководивших революционным движением 1905 в его полном разгаре: Советом Рабочих Депутатов.	206:210	0:376
план	NOUN	1918	1918-1990	1918-1990_план_3355-14		О результатах работы тут судят по выполнению плана, отсутствию аварийности и жалоб пассажиров.	45:50	0:94
план	NOUN	1918	1918-1990	1918-1990_план_3327-14		Только нужен хороший главнокомандующий, а этот (Юденич) всегда молчит, никогда нельзя знать, чего он хочет, ни планов, ничего.	111:117	0:126
план	NOUN	1918	1918-1990	1918-1990_план_3329-14		Это была одна из линий размежевания с Мао, быть может одновременно одна из целей Договора в плане "большой политики".	92:97	0:117
план	NOUN	1918	1918-1990	1918-1990_план_3331-14		Гоголь посвящал Погодина в свои творческие планы, часто обращался за советами и помощью в вопросах, касающихся истории.	43:48	0:119
план	NOUN	1918	1918-1990	1918-1990_план_3337-14		У отца Макара, видимо, был свой план меблировки, но какой смысл заключался в простой перестановке вещей, Электроник так и не понял.	32:36	0:131
план	NOUN	1918	1918-1990	1918-1990_план_3339-14		Он много думал, никому не рассказывая о своих планах.	46:52	0:53
план	NOUN	1918	1918-1990	1918-1990_план_3333-14		Этот план удался вполне.	5:9	0:24
план	NOUN	1918	1918-1990	1918-1990_план_3361-14		Варя вгляделась в карту, увидела схематический план Ленинграда, какие-то стрелы, названия воинских частей и сунула карту за пазуху.	47:51	0:131
план	NOUN	1918	1918-1990	1918-1990_план_3313-14		Затем в процессе выполнения задания испытуемому разрешается корректировать составленный план.	88:92	0:93
план	NOUN	1918	1918-1990	1918-1990_план_3323-14		На конспиративной квартире ЦК, в традиционном дыму, слушая план Зильберберга, Чернов был рассеян.	59:63	0:97
план	NOUN	1918	1918-1990	1918-1990_план_3321-14		21. Коменданту переправы на своем КП иметь: а) Карту 50 000 с нанесенной переправой, всеми подъездными путями, регулировочными постами, схемой связи, оборонительных сооружений, прикрывающих мост, щели для личного состава и др. б) Исполнительный проект моста (план, продольный и поперечный разрезы).	259:263	0:298
план	NOUN	1918	1918-1990	1918-1990_план_3341-14		Девочки пока отошли на второй план, в середку же двинулись мальчишки-пионеры!	30:34	0:77
план	NOUN	1918	1918-1990	1918-1990_план_3319-14		В этом плане мое медицинское образование мне хорошее подспорье.	7:12	0:63
план	NOUN	1918	1918-1990	1918-1990_план_3317-14		"Явная война" между классиками и романтиками "карамзинской школы" прекратилась, считает он, к середине 20-х годов, и на передний план выступила борьба карамзинистов и славян.	129:133	0:174
план	NOUN	1918	1918-1990	1918-1990_план_3343-14		С самого утра молодой агроном Ветютнев разрабатывал и уточнял при помощи Якова Лукича план весеннего сева, давал справки приходившим казакам по вопросам сельского хозяйства, остальное время неустанно наблюдал за очисткой и протравкой поступавшего в амбары семзерна, изредка шел, как он говорил, "ветеринарить": лечить чью-либо заболевшую корову или овцу.	86:90	0:354
план	NOUN	1918	1918-1990	1918-1990_план_3315-14		Надо было выполнять и перевыполнять квартальный план.	48:52	0:53
план	NOUN	1918	1918-1990	1918-1990_план_3353-14		Он был одним из тех, кто разрушил злодейский план гитлеровцев.	45:49	0:62
план	NOUN	1918	1918-1990	1918-1990_план_3325-14		Как читателю уже известно, план утвердила высшая инстанция -- моя жена, и я начал подготовку к полету.	27:31	0:102
