lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4656-16		Пан Сидор, оборотясь к нему, с надменною улыбкою произнес: -- Что ты говоришь, дорогой собрат!	87:93	0:94
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4646-16		И между тем находятся глубокомысленные критики, которые поэтическую деятельность г. Фета ставят до такой степени высоко, что даже для оценки произведений других его собратий употребляют выражение: "тут есть что-то фетовское".	165:173	0:225
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4658-16		Новый собрат Когда вступили они в пределы леса и Иван, отчасти догадавшийся, какого рода были новые его знакомцы, благодетели и мстители, начал балясничать со всею веселостью свободного человека, предполагая наверное, что и он за оказанную им услугу будет принят в товарищи сего прекрасного общества, чего ему хотелось от чистого сердца, -- Гаркуша, остановясь, сказал хотя ласково, но весьма важно и решительно: -- Иван!	6:12	0:421
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4670-16		Чуть мы сошлись поближе и приучились глядеть снисходительнее на собратий и рассчитывать на снисходительность с их стороны, -- туман рассеялся, и мы увидели друг друга в свете весьма привлекательном.	64:72	0:198
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4666-16		Почему, снабдя меня женским платьем и кое-чем съестным, отправил обратно, чтобы мы по наступлении ночи оставили свой чердак и перебрались к нему; а между тем обещался поразведать, что сталось с моими собратьями, которых полиция полонила.	200:210	0:237
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4668-16		Так же резко тургоуты отличаются от своих коренных собратьев и по характеру.	51:60	0:76
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4662-16		Тут Майверс вынул из бюро письмо завистливого соперника и подал его своему "кроткому" собрату.	86:93	0:94
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4640-16		Если же и случится кому-нибудь из них обмолвиться живым словом, то надо видеть, как жадно наскочат на это слово со всех сторон собратья по ремеслу, как живо расклюют его по зернышку.	127:135	0:182
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4694-16		Чисто с целью показаться в каком-нибудь обществе Калинович переоделся на скорую руку и пошел в трактир Печкина, куда он, бывши еще студентом, иногда хаживал и знал, что там собираются актеры и некоторые литераторы, которые, может быть, оприветствуют его, как своего нового собрата; но -- увы! -- он там нашел все изменившимся: другая была мебель, другая прислуга, даже комнаты были иначе расположены, и не только что актеров и литераторов не было, но вообще публика отсутствовала: в первой комнате он не нашел никого, а из другой виднелись какие-то двое мрачных господ, игравших на бильярде.	273:280	0:591
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4664-16		Помимо чисто внешних условий, а затем специальных особенностей литературной профессии, мешающих объединению, представители последней сами кладут палки в колеса своей инертностью, неподвижностью, антиобщественностью, равнодушием к судьбе собратьев.	237:246	0:247
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4692-16		Когда партию вывели за промысел и повели по дороге, местами окаймленной кустами и лесом, то Шилов, как соловей, запел известную всей каторге песню: Тогда все арестантики, как электрическим током, задетые за живое, поняли, в чем дело: они поддержали кандалы, так что их удручающий лязг прекратился, убавили шаг и инстинктивно замерли, как прочувствованные задушевными нотами своего собрата, так и смыслом этой замечательной песни.	381:388	0:429
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4642-16		Ленивые и апатичные, как все их собратья, они, сверх того, плуты и обманщики, в особенности те, которые находятся в частых сношениях с китайцами.	32:40	0:145
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4676-16		Редкий, весьма редкий книжник научается Царствию Небесному и износит новое учение Духа пред общество собратий своих, облекая это учение в ветхие рубища учености человеческой для того, чтоб оно было удобнее принято любящими более ветхое, нежели новое (Мф. 13, 52, Лк. 5, 39).	101:109	0:274
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4678-16		-- Откуда же у вас уверенность, что земля апельсинообразна Из книг вычитали Да, может, книги лгут В том-то и дело, любезнейший мой, что ни один смертный не может быть специалистом по всем отраслям знания, что мы должны верить на слово своим собратьям по предметам нам чуждым.	241:250	0:275
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4680-16		Такие "выборные" индивидуумы передавали свои уклонения потомству, которое упрочивало и совершенствовало их в постоянной борьбе с теми же самыми неблагоприятными влияниями, и таким образом через ряд генераций выработался вид, способный произрастать при таких климатических условиях, при которых другие его собратья должны неминуемо погибнуть.	305:313	0:341
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4684-16		Все окружающее свидетельствовало о высокой степени развития помещика, стоявшего неизмеримо выше своих собратьев во всем, исключая неряшливого отношения к собственной особе.	102:111	0:172
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4674-16		На храмовые деревенские праздники он приезжал на чужой лошади с наемным работником; убогая одежда его, убогая повозка -- одно это ставило его особняком от других пировавших собратий.	173:181	0:182
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4682-16		Что-то мой милый собрат на поле наук теперь делает и где он 3 декабря ...	17:23	0:73
собрат	NOUN	1700	1700-1916	1700-1916_собрат_4690-16		-- Да вот из этого ж письма, которое прислали вам мои неосторожные собраты и которое, вероятно, уже прочли на почте.	67:74	0:116
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4687-16		Он как-то немного вперевалку прошел на противоположную сторону, где разместились его старшие собратья по перу, присел на свободный стул.	93:101	0:136
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4661-16		Одни выступают только "за" , другие -- категорически против "Черной акулы" и его двухместного собрата "Аллигатора".	94:101	0:115
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4659-16		Впоследствии, когда жизнь поставила писателей на грань бедности, алтайцы сдали часть этого этажа в аренду, а на вырученные деньги хоронили собратьев, а кому-то, глядишь, наоборот, помереть не дали.	139:148	0:197
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4695-16		Разноцветные всадники -- красные и белые, казаки Шкуро, Мамонтова, Буденного; зеленые -- отряды Махно и его собратьев.	108:117	0:118
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4663-16		Гнется он только перед Богом в молитве -- вот это положительный пример для всех его собратьев по казарменному несчастью.	84:93	0:120
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4675-16		2 Кор. 4, 5-6 Ваше Блаженство, Ваши Высокопреосвященства, Ваши Преосвященства -- возлюбленные о Господе собратья архипастыри, участники настоящего Архиерейского Собора Русской Православной Церкви!	104:112	0:196
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4665-16		Кстати, в лесах Центральной и Северной Америки водятся собратья наших пернатых дровосеков, специализирующиеся исключительно на питании соками деревьев.	55:63	0:151
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4641-16		Человек окружил себя домашними животными, которые также умножили свою численность, далеко опередив диких собратьев.	105:114	0:115
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4667-16		И не знал он, что будет вот здесь, напротив Караульного быка, стоять моя родная деревня и на берегу, слизывая мерзлую соленую соплю, поджав босые ноги, возле удочки колеть малый и так же нетерпеливо, трепетно ждать, когда клюнет рыба, и азартно поволокет ее на берег тем самым крючком, что придумал его древний собрат, только из прочного железа, и у него уж не сорвется, а коль все же сорвется, он будет так же, как тот да-аа-лекий парнишка, жалко и обиженно плакать, утирая слезы и сопли грязным кулаком.	311:317	0:505
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4669-16		Из пролома они падают поочередно на чашу весов -- и выкупаются с почтительным трепетом, как головы казненных собратьев.	109:118	0:119
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4677-16		Наблюдая за своими сосестрами по полу (есть же собратья, почему не сказать сосестры -- но у мужчин вообще всего больше, в том числе слов, их обозначающих по профессиям -- кулинар, директор, доктор.	47:55	0:197
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4657-16		В самом центре сонного царства на боку лежал лохматый бурый котенок, легонько пихая лапками и покусывая за ухо дремлющего собрата.	122:129	0:130
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4691-16		Живой его собрат в клетке -- жертва теста Драйза: его проводят, закапывая в глаза животного испытуемое вещество до тех пор, пока они не помутнеют.	10:16	0:146
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4679-16		Конечно, по сравнению со своим легкоатлетическим "собратом" лыжная эстафета на десятки лет моложе.	50:58	0:98
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4637-16		Буйда в стилистике изощрен даже более своих собратьев по цеху; у него следишь не столько за сюжетом, сколько за переливами "основной метафоры".	44:53	0:143
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4655-16		Встречаю там своих собратьев по профессии -- итальянцев, французов.	19:28	0:67
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4681-16		Но самое замечательное было в том, что, отоварившись, публика не отходила в сторонку, с тем чтобы уступить место другим клубным собратьям, но принималась здесь же жевать и пить, ставя свои тарелки прямо на край стола с коллективными закусками.	128:137	0:243
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4653-16		И вероятно, не столь было больно рыбе от раны, как она просто покоилась в стороне от собратьев, как заболевший от здоровых.	85:94	0:123
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4693-16		В новых обстоятельствах Россия станет пугалом не только для Запада, но даже для бывших собратьев по СССР.	87:96	0:105
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4651-16		Лосось чует смерть по фекалиям Лосось избегает встреч с животными, чьи фекалии пахнут его переваренным собратом.	103:111	0:112
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4683-16		На протяжении столетий русские православные христиане защищали своих собратьев.	69:78	0:79
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4649-16		Коснувшись темы межправославных отношений, Святейший Патриарх Кирилл отметил, что "Предстоятель каждой Поместной Церкви призван вместе с собратьями из других Церквей заботиться о единстве Вселенского Православия".	137:147	0:213
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4647-16		Вассилокопулос и Кузин -- идейные собратья, в равной мере не любящие богатых руководителей богатой организации -- Союза европейских баскетбольных лиг (УЛЕБ).	34:42	0:157
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4685-16		Этакий шведский Иван Денисович, главное преимущество которого перед русским "собратом" в том, что Торстен Бергман на свободе.	77:85	0:125
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4645-16		Ежегодно первый номер журнала несет особый смысл -- он продолжает традиции своих собратьев из ушедшего года и открывает календарь года нового, таящего интригу неизвестности и ожиданий.	81:90	0:184
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4643-16		Гриша явно подлизывался к своему неразумному собрату.	45:52	0:53
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4671-16		Прожив несколько лет в экстремальных условиях, он разработал практические приемы выживания (как не обморозиться, ночуя на снегу; как не подхватить инфекцию в завшивленном подвале) и позже стал делиться знаниями с собратьями.	213:223	0:224
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4639-16		Речь идет, образно говоря, о далеких пустынных собратьях Урая, Лангепаса и Когалыма.	47:56	0:84
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4689-16		Пехотинцы валились на колени, целуя гусеницы танков, а после и губы своих собратьев по оружию, пришедших в эту чуждую страну вызволять священный золотой истукан Бэл-Мардука.	74:83	0:173
собрат	NOUN	1992	1992-2016	1992-2016_собрат_4673-16		Время от времени мимо нас проносятся собратья на разных "харлеях".	37:45	0:66
